Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,Total_Mobile_Home,No_English,Below_Poverty_Line,Percent_18_24_no_HS_diploma,Percent_No_HS_Diploma,Percent_Unemployment,NDVI,TAVG,TMIN,TMAX,EHF,Above_95th,RH,Heat_Index,Discomfort_Index,Mental_Health,month,Day,TMAX_24hr_diff,TMIN_24hr_diff,loc,Region,log_Total_Pop_per1000
2018-07-05,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.192,28.0055172413793,23.0272413793103,32.9865517241379,0,0,66.731724137931,30.0689655172414,25.5340595448276,62,7,5,-3.01275862068966,0.428275862068966,3,2,6.81068144485342
2018-07-06,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.05,27.9208,22.2492,33.5928,0,0,66.8732,30,25.475297358,52,7,6,0.6088,-0.7468,3,2,6.81068144485342
2018-07-07,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3604,28.0376,21.548,34.5288,0,0,66.9976,30.16,25.580115036,46,7,7,0.936,-0.7012,3,2,6.81068144485342
2018-07-08,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3796,21.5561538461539,17.5573076923077,25.5542307692308,0,0,81.0557692307692,22,20.8208416269231,36,7,1,-8.98615384615385,-4.00153846153846,3,2,6.81068144485342
2018-07-09,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.056,22.3803703703704,15.1496296296296,29.6144444444444,0,0,55.95,22,20.471244837037,44,7,2,4.05740740740741,-2.41555555555556,3,2,6.81068144485342
2018-07-10,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2196,24.2082142857143,16.8967857142857,31.5207142857143,0,0,53.5653571428572,24,21.7289903446429,66,7,3,1.91321428571429,1.75928571428571,3,2,6.81068144485342
2018-07-11,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1324,26.7066666666667,19.8951851851852,33.5196296296296,0,0,57.7351851851852,27.7777777777778,23.8692332481482,48,7,4,1.99074074074074,2.99666666666667,3,2,6.81068144485342
2018-07-12,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3948,28.9192592592593,22.5603703703704,35.2803703703704,0,0,57.3222222222222,30.5925925925926,25.534163462963,55,7,5,1.76111111111111,2.66703703703704,3,2,6.81068144485342
2018-07-13,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.062,28.745,23.3834615384615,34.1073076923077,0,0,66.6038461538462,31.8076923076923,26.1284980519231,56,7,6,-1.17692307692308,0.820769230769231,3,2,6.81068144485342
2018-07-14,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5272,26.0257692307692,21.0646153846154,30.9857692307692,0,0,67.6573076923077,27.1923076923077,23.9745892461539,34,7,7,-3.11230769230769,-2.31346153846154,3,2,6.81068144485342
2018-07-15,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3796,26.8668,21.4552,32.2784,0,0,65.99,28.16,24.553501254,37,7,1,1.2984,0.3796,3,2,6.81068144485342
2018-07-16,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4976,28.4085185185185,23.2344444444444,33.5848148148148,0,0,65.167037037037,30.7777777777778,25.7432644740741,48,7,2,1.31481481481482,1.78777777777778,3,2,6.81068144485342
2018-07-17,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.624,27.2731034482759,22.64,31.9048275862069,0,0,73.6310344827586,29.8275862068966,25.4199166637931,61,7,3,-1.6848275862069,-0.626551724137931,3,2,6.81068144485342
2018-07-18,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5664,26.998,21.5972,32.4012,0,0,73.8652,29.12,25.2006418,44,7,4,0.5048,-1.0192,3,2,6.81068144485342
2018-07-19,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.252,27.6625925925926,22.127037037037,33.1996296296296,0,0,55.4225925925926,28.6666666666667,24.4341474703704,47,7,5,0.804444444444444,0.525185185185185,3,2,6.81068144485342
2018-07-20,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0,25.4886206896552,21.0624137931035,29.9168965517241,0,0,62.9313793103448,25.9310344827586,23.2475955068966,55,7,6,-3.28275862068966,-1.06241379310345,3,2,6.81068144485342
2018-07-21,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4424,25.3123076923077,19.5538461538462,31.0707692307692,0,0,66.0330769230769,26,23.2922869423077,43,7,7,1.15346153846154,-1.525,3,2,6.81068144485342
2018-07-22,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4592,25.9628,20.144,31.7824,0,0,67.946,27,23.94172193,35,7,1,0.708,0.596,3,2,6.81068144485342
2018-07-23,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0944,24.7911111111111,18.3281481481482,31.2562962962963,0,0,70.7422222222222,25,23.1343769722222,50,7,2,-0.525925925925926,-1.80888888888889,3,2,6.81068144485342
2018-07-24,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,-0.002,24.6057692307692,20.3338461538462,28.8776923076923,0,0,80.9888461538462,25,23.5489713923077,42,7,3,-2.36807692307692,1.99423076923077,3,2,6.81068144485342
2018-07-25,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,-0.0012,25.5688,20.9836,30.156,0,0,77.6548,26.8,24.207189068,52,7,4,1.2736,0.6624,3,2,6.81068144485342
2018-07-26,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6176,24.4425925925926,19.8751851851852,29.0103703703704,0,0,82.8748148148148,25,23.5050475796296,67,7,5,-1.16037037037037,-1.08925925925926,3,2,6.81068144485342
2018-07-27,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.622,26.82,20.7548,32.8852,0,0,67.1788,28.08,24.596030846,46,7,6,3.858,0.8636,3,2,6.81068144485342
2018-07-28,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.43,27.0536,20.9188,33.1884,0,0,64.892,28.56,24.629555542,56,7,7,0.3032,0.164,3,2,6.81068144485342
2018-07-29,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3468,26.7938461538462,21.0761538461539,32.5111538461539,0,0,63.2573076923077,28,24.3088766211539,41,7,1,-0.676538461538462,0.146153846153846,3,2,6.81068144485342
2018-07-30,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3732,27.0816,21.942,32.2224,0,0,69.314,29,24.957862208,60,7,2,-0.2856,0.8836,3,2,6.81068144485342
2018-07-31,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3732,26.9768,23.1404,30.8136,0,0,75.328,29.12,25.282866924,46,7,3,-1.4088,1.1984,3,2,6.81068144485342
2018-08-01,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3364,25.3380769230769,21.2796153846154,29.3980769230769,0,0,83.2953846153846,26.4615384615385,24.3420742019231,52,8,4,-1.42615384615385,-1.84730769230769,3,2,6.81068144485342
2018-08-02,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5872,26.202,22.064,30.342,0,0,78.784,28.08,24.83560695,46,8,5,0.9468,0.7772,3,2,6.81068144485342
2018-08-03,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.614,25.5292307692308,20.9973076923077,30.0619230769231,0,0,79.4515384615385,26.7692307692308,24.2823532903846,48,8,6,-0.287692307692308,-1.06576923076923,3,2,6.81068144485342
2018-08-04,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0292,25.0761538461539,21.4623076923077,28.6888461538462,0,0,82.7192307692308,26,24.0709567115385,52,8,7,-1.36269230769231,0.460769230769231,3,2,6.81068144485342
2018-08-05,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.598,26.2956,21.3476,31.244,0,0,77.0208,28,24.804702174,55,8,1,2.5512,-0.1108,3,2,6.81068144485342
2018-08-06,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5408,27.8061538461539,22.4303846153846,33.1811538461539,0,0,71.7684615384615,30.5769230769231,25.7393816576923,60,8,2,1.93538461538462,1.09153846153846,3,2,6.81068144485342
2018-08-07,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.242,26.9736,20.6464,33.2984,0,0,72.5356,29,25.089229402,63,8,3,0.1276,-1.7916,3,2,6.81068144485342
2018-08-08,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6004,27.5692592592593,21.8077777777778,33.3296296296296,0,0,72.8014814814815,30.0740740740741,25.6138957148148,59,8,4,0.0207407407407407,1.15481481481481,3,2,6.81068144485342
2018-08-09,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0644,27.184,20.5464,33.8236,0,0,70.4336,29,25.121333086,50,8,5,0.5,-1.2504,3,2,6.81068144485342
2018-08-10,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0052,26.6188461538462,20.9546153846154,32.2815384615385,0,0,71.3823076923077,28.1538461538462,24.7113391153846,48,8,6,-1.54230769230769,0.399230769230769,3,2,6.81068144485342
2018-08-11,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0,26.99,21.472962962963,32.5059259259259,0,0,70.8677777777778,29,24.9887064240741,48,8,7,0.217037037037037,0.51962962962963,3,2,6.81068144485342
2018-08-12,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3928,26.1153571428571,21.0867857142857,31.1460714285714,0,0,77.0367857142857,27.8214285714286,24.6477729714286,39,8,1,-1.36,-0.383928571428571,3,2,6.81068144485342
2018-08-13,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.216,26.9519230769231,21.6257692307692,32.2780769230769,0,0,71.2265384615385,28.8846153846154,24.9810906038462,35,8,2,1.13384615384615,0.516153846153846,3,2,6.81068144485342
2018-08-14,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5928,25.79,20.9128,30.6688,0,0,73.042,26.84,24.115597028,50,8,3,-1.6096,-0.7024,3,2,6.81068144485342
2018-08-15,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5912,25.8996,20.2284,31.5704,0,0,68.5144,26.96,23.925387188,41,8,4,0.9016,-0.6844,3,2,6.81068144485342
2018-08-16,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5924,26.2375862068966,20.6027586206897,31.8713793103448,0,0,70.4758620689655,27.7931034482759,24.3313674741379,54,8,5,0.296551724137931,0.347931034482759,3,2,6.81068144485342
2018-08-17,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5768,27.697037037037,22.287037037037,33.1085185185185,0,0,68.7511111111111,29.962962962963,25.4287459407407,39,8,6,1.25185185185185,1.69148148148148,3,2,6.81068144485342
2018-08-18,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.122,27.5934615384615,22.9334615384615,32.25,0,0,69.4861538461538,29.9615384615385,25.3958423615385,30,8,7,-0.859615384615385,0.658461538461538,3,2,6.81068144485342
2018-08-19,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0,26.4389285714286,22.4392857142857,30.44,0,0,77.6546428571429,28.3214285714286,24.9717047089286,51,8,1,-1.8025,-0.5025,3,2,6.81068144485342
2018-08-20,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5644,26.622962962963,22.7877777777778,30.4625925925926,0,0,78.8144444444445,28.8148148148148,25.2102360185185,51,8,2,0.0185185185185185,0.352592592592593,3,2,6.81068144485342
2018-08-21,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1604,27.0308,23.0572,31.0044,0,0,77.4148,29.64,25.474007202,39,8,3,0.5452,0.2724,3,2,6.81068144485342
2018-08-22,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0192,25.7436,21.838,29.6508,0,0,79.6516,27,24.485228512,57,8,4,-1.3536,-1.2192,3,2,6.81068144485342
2018-08-23,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3848,24.5296153846154,18.435,30.6219230769231,0,0,69.4315384615385,24.9230769230769,22.8429921115385,49,8,5,0.967692307692308,-3.39269230769231,3,2,6.81068144485342
2018-08-24,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2624,20.3332,13.2384,27.4276,0,0,60.6148,20,19.06943024,50,8,6,-3.192,-5.2048,3,2,6.81068144485342
2018-08-25,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5368,21.3046153846154,14.9807692307692,27.6296153846154,0,0,62.4353846153846,21,19.8982597576923,40,8,7,0.196153846153846,1.75384615384615,3,2,6.81068144485342
2018-08-26,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0608,23.6212,17.2288,30.0136,0,0,65.3184,23.92,21.880893806,53,8,1,2.3868,2.2392,3,2,6.81068144485342
2018-08-27,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,-0.0012,26.0642307692308,20.0119230769231,32.1138461538462,0,0,65.6711538461538,27,23.8805300192308,58,8,2,2.10923076923077,2.77346153846154,3,2,6.81068144485342
2018-08-28,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.536,27.2142307692308,21.0719230769231,33.3569230769231,0,0,68.0338461538462,28.9615384615385,24.9786233038462,50,8,3,1.24346153846154,1.05461538461538,3,2,6.81068144485342
2018-08-29,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5236,27.8268965517241,21.6524137931035,34.0051724137931,0,0,67.8186206896552,30,25.4678870948276,61,8,4,0.632068965517241,0.594137931034483,3,2,6.81068144485342
2018-08-30,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0,27.9826923076923,21.9142307692308,34.0523076923077,0,0,67.7196153846154,30.3461538461539,25.5884526788462,52,8,5,0.0507692307692308,0.254615384615385,3,2,6.81068144485342
2018-08-31,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0096,27.898,21.1776,34.6184,0,0,66.2084,30,25.40780779,58,8,6,0.5684,-0.74,3,2,6.81068144485342
2019-06-01,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5884,23.7414814814815,15.1933333333333,32.2885185185185,0,0,58.2081481481482,23.9259259259259,21.6168378574074,42,6,7,-2.06407407407407,-5.3537037037037,3,2,6.81068144485342
2019-06-02,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0092,23.3481481481482,17.0796296296296,29.6166666666667,0,0,57.5881481481482,23,21.2839732962963,43,6,1,-2.67111111111111,1.88444444444444,3,2,6.81068144485342
2019-06-03,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1832,24.395,17.0369230769231,31.7565384615385,0,0,54.3892307692308,24.1923076923077,21.9120059192308,47,6,2,2.14692307692308,-0.0203846153846154,3,2,6.81068144485342
2019-06-04,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1008,24.1992307692308,18.3615384615385,30.0369230769231,0,0,46.9853846153846,23.8846153846154,21.3700641288462,41,6,3,-1.72653846153846,1.29730769230769,3,2,6.81068144485342
2019-06-05,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1208,24.4955555555556,19.8518518518519,29.1377777777778,0,0,56.4666666666667,24.5185185185185,22.1012534296296,38,6,4,-0.911481481481481,1.50074074074074,3,2,6.81068144485342
2019-06-06,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2256,24.5381481481482,21.2644444444444,27.8114814814815,0,0,77.7366666666667,25,23.3088162796296,52,6,5,-1.32777777777778,1.43888888888889,3,2,6.81068144485342
2019-06-07,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4792,25.1444444444445,21.8466666666667,28.44,0,0,69.4188888888889,25.5555555555556,23.3538428925926,43,6,6,0.638888888888889,0.577037037037037,3,2,6.81068144485342
2019-06-08,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.658,22.6308,20.9576,24.3044,0,0,91.3108,23.08,22.241788212,38,6,7,-4.1264,-0.9004,3,2,6.81068144485342
2019-06-09,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6724,26.3438461538462,21.8592307692308,30.8288461538462,0,0,71.9292307692308,27.9615384615385,24.514910825,35,6,1,6.52730769230769,0.900769230769231,3,2,6.81068144485342
2019-06-10,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.674,23.856,21.0712,26.642,0,0,84.4512,24.68,23.055241382,34,6,2,-4.1904,-0.7836,3,2,6.81068144485342
2019-06-11,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5804,24.6515384615385,20.2026923076923,29.1015384615385,0,0,77.485,25,23.3932228019231,42,6,3,2.49192307692308,-0.875384615384615,3,2,6.81068144485342
2019-06-12,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.5268,22.8868,17.9312,27.8428,0,0,48.6184,22.52,20.515481908,52,6,4,-1.2652,-2.2964,3,2,6.81068144485342
2019-06-13,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3772,18.0873076923077,15.5376923076923,20.6373076923077,0,0,79.8380769230769,18,17.6884820884615,46,6,5,-7.20269230769231,-2.42076923076923,3,2,6.81068144485342
2019-06-14,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.436,19.3516,11.4828,27.22,0,0,61.6196,19,18.327542988,43,6,6,6.5884,-4.0448,3,2,6.81068144485342
2019-06-15,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.0668,19.4807407407407,12.4248148148148,26.5348148148148,0,0,50.5392592592593,18.962962962963,18.1255733944444,42,6,7,-0.686296296296296,0.966666666666667,3,2,6.81068144485342
2019-06-16,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6364,22.6026923076923,17.0584615384615,28.1496153846154,0,0,59.7142307692308,22.4615384615385,20.8065925711538,43,6,1,1.62884615384615,4.60692307692308,3,2,6.81068144485342
2019-06-17,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3496,26.3003703703704,20.9892592592593,31.6118518518519,0,0,65.3555555555556,27.5555555555556,24.0512865981482,50,6,2,3.44962962962963,4.00703703703704,3,2,6.81068144485342
2019-06-18,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2884,27.5893103448276,22.2624137931034,32.9175862068966,0,0,66.1851724137931,29.551724137931,25.1546863568966,38,6,3,1.31137931034483,1.22034482758621,3,2,6.81068144485342
2019-06-19,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6404,26.3823076923077,21.9834615384615,30.7815384615385,0,0,73.1946153846154,28,24.6303139788462,44,6,4,-2.145,-0.242307692307692,3,2,6.81068144485342
2019-06-20,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6604,26.2932,22.5456,30.0404,0,0,73.1452,28,24.551282064,45,6,5,-0.7308,0.554,3,2,6.81068144485342
2019-06-21,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.398,25.7914285714286,20.0532142857143,31.5317857142857,0,0,68.0446428571429,26.6428571428571,23.8062139428571,44,6,6,1.50357142857143,-2.50642857142857,3,2,6.81068144485342
2019-06-22,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4848,25.7069230769231,20.3773076923077,31.0373076923077,0,0,56.7138461538462,25.9615384615385,23.0384870192308,43,6,7,-0.49,0.310384615384615,3,2,6.81068144485342
2019-06-23,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3616,25.5726923076923,20.2407692307692,30.9061538461538,0,0,69.5523076923077,26,23.7184063365385,42,6,1,-0.144615384615385,-0.115,3,2,6.81068144485342
2019-06-24,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.126,24.8244,20.3972,29.25,0,0,73.2492,25.08,23.304734842,48,6,2,-1.6492,0.1528,3,2,6.81068144485342
2019-06-25,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.1976,26.5976,20.1636,33.03,0,0,69.1916,28,24.547689192,42,6,3,3.78,-0.2336,3,2,6.81068144485342
2019-06-26,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.3648,25.1361538461538,19.7042307692308,30.5680769230769,0,0,67.5557692307692,25.4615384615385,23.2372762230769,41,6,4,-2.46730769230769,-0.444615384615385,3,2,6.81068144485342
2019-06-27,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.6552,25.2984615384615,20.2119230769231,30.3846153846154,0,0,64.4615384615385,25.6923076923077,23.1875034923077,42,6,5,-0.182692307692308,0.514615384615385,3,2,6.81068144485342
2019-06-28,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.4212,26.6534615384615,20.0019230769231,33.3046153846154,0,0,62.9530769230769,28,24.1769482557692,48,6,6,2.92307692307692,-0.228076923076923,3,2,6.81068144485342
2019-06-29,907489,240923,0.265483107784227,34.78,93.624,240.923,1,0.05653837104,0.19038711656,0.576,18.428,15.64,14.104,0.131516058792675,5.796,0.2404,26.7692307692308,20.7619230769231,32.7796153846154,0,0,64.3807692307692,28,24.3656250846154,47,6,7,-0.523461538461539,0.781923076923077,3,2,6.81068144485342
