Date,Total_Pop,Pop_5_24,Percent_5_24,Median_Age,Male_to_Female_Ratio,Pop_5_24_per1000,RUCA1,Income,Race,NDVI,TAVG,TMIN,TMAX,EHF,RH,Heat_Index,Discomfort_Index,Mental_Health,month,Day,Daily_Difference,TAVG_24hr_diff,TMAX_24hr_diff,TMIN_24hr_diff,Region,log_Total_Pop_per1000
2016-08-27,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.33,22.33,16.26,28.4,0,74.74,23,21.2421781,0,8,7,12.14,3.25,5.28,1.22,1,2.83579823563767
2016-08-28,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.57,22.14,16.62,27.65,0,77.68,22,21.2021136,1,8,1,11.03,-0.19,-0.75,0.36,1,2.83579823563767
2016-08-29,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.15,19.52,13.49,25.55,0,81.08,20,18.9976188,1,8,2,12.06,-2.62,-2.1,-3.13,1,2.83579823563767
2016-08-30,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.58,20.52,14.77,26.28,0,71.48,20,19.5757028,1,8,3,11.51,1,0.73,1.28,1,2.83579823563767
2016-08-31,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.53,20.07,14.59,25.55,0,76.06,20,19.3365981,1,8,4,10.96,-0.45,-0.73,-0.18,1,2.83579823563767
2017-06-01,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.56,16.4,10.7,22.1,0,70.46,16,16.091307,2,6,5,11.4,-1.835,-1.725,-1.945,1,2.83579823563767
2017-06-02,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.63,16.41,10.98,21.85,0,66.68,16,16.0599734,0,6,6,10.87,0.01,-0.25,0.28,1,2.83579823563767
2017-06-03,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.14,16.89,10.83,22.96,0,68.63,16,16.47764135,1,6,7,12.13,0.48,1.11,-0.15,1,2.83579823563767
2017-06-04,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.21,18.12,12.07,24.16,0,64.58,18,17.4147878,0,6,1,12.09,0.615,0.6,0.62,1,2.83579823563767
2017-06-05,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.21,19.47,15.46,23.48,0,75.68,19,18.8052128,2,6,2,8.02,0.675,-0.34,1.695,1,2.83579823563767
2017-06-06,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.38,17.76,14.48,21.05,0,84.32,18,17.4788576,0,6,3,6.57,-1.71,-2.43,-0.98,1,2.83579823563767
2017-06-07,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.09,14.93,8.7,21.16,0,73.85,14,14.86815525,0,6,4,12.46,-2.83,0.11,-5.78,1,2.83579823563767
2017-06-08,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.42,15.36,11.19,19.53,0,65.45,15,15.1965785,0,6,5,8.34,0.215,-0.815,1.245,1,2.83579823563767
2017-06-09,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.34,13.03,9.24,16.83,0,84.58,13,13.1546707,0,6,6,7.59,-2.33,-2.7,-1.95,1,2.83579823563767
2017-06-10,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0,,,,,,,,,,,,,,,1,2.83579823563767
2017-06-11,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0,17.5,11.49,23.51,0,69.99,17,17.004835,1,6,1,12.02,2.235,3.34,1.125,1,2.83579823563767
2017-06-12,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.02,18.68,13.31,24.04,0,71.5,18,18.024785,1,6,2,10.73,1.18,0.53,1.82,1,2.83579823563767
2017-06-13,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.89,20.13,15.57,24.69,0,75.97,20,19.38591105,2,6,3,9.12,0.725,0.325,1.13,1,2.83579823563767
2017-06-14,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.78,20.07,15.13,25,0,76.46,20,19.3488521,2,6,4,9.87,-0.03,0.155,-0.22,1,2.83579823563767
2017-06-15,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.02,20.15,14.66,25.65,0,73.74,20,19.3339705,0,6,5,10.99,0.08,0.65,-0.47,1,2.83579823563767
2017-06-16,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.31,20.26,15.45,25.07,0,77.43,20,19.5449824,0,6,6,9.62,0.11,-0.58,0.79,1,2.83579823563767
2017-06-17,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.54,19.38,15.87,22.9,0,83.24,20,18.9301616,1,6,7,7.03,-0.88,-2.17,0.42,1,2.83579823563767
2017-06-18,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.48,19.98,16.23,23.73,0,81.13,20,19.4112582,2,6,1,7.5,0.3,0.415,0.18,1,2.83579823563767
2017-06-19,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.68,20.44,15.92,24.97,0,76.21,21,19.6627807,1,6,2,9.05,0.46,1.24,-0.31,1,2.83579823563767
2017-06-20,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.37,17.89,13.45,22.34,0,85.44,18,17.6185288,2,6,3,8.89,-1.275,-1.315,-1.235,1,2.83579823563767
2017-06-21,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.1,17.84,13.66,22.02,0,77.71,18,17.4305327,1,6,4,8.36,-0.05,-0.32,0.21,1,2.83579823563767
2017-06-22,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0,19.58,15.24,23.93,0,75.55,20,18.896867,0,6,5,8.69,1.74,1.91,1.58,1,2.83579823563767
2017-06-23,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.04,18.43,16.97,19.9,0,92.91,19,18.27674965,1,6,6,2.93,-1.15,-4.03,1.73,1,2.83579823563767
2017-06-24,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.71,21.28,16.55,26.01,0,72.77,21,20.2645933,2,6,7,9.46,2.85,6.11,-0.42,1,2.83579823563767
2017-06-25,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.05,18.47,13.37,23.57,0,80.53,18,18.04487255,0,6,1,10.2,-1.405,-1.22,-1.59,1,2.83579823563767
2017-06-26,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.28,13.52,8,19.04,0,79.22,13,13.6320042,1,6,2,11.04,-4.95,-4.53,-5.37,1,2.83579823563767
2017-06-27,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.46,15.56,10.54,20.59,0,65.09,15,15.3564747,2,6,3,10.05,2.04,1.55,2.54,1,2.83579823563767
2017-06-28,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.32,13.23,7.03,19.43,0,68.25,12,13.45177375,1,6,4,12.4,-1.165,-0.58,-1.755,1,2.83579823563767
2017-06-29,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.55,16.55,10.91,22.19,0,70.29,16,16.21501975,0,6,5,11.28,3.32,2.76,3.88,1,2.83579823563767
2017-06-30,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.54,19.26,14.55,23.98,0,78.3,19,18.691894,2,6,6,9.43,2.71,1.79,3.64,1,2.83579823563767
2017-07-01,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.57,19.93,17.53,22.33,0,87.01,20,19.54205365,1,7,7,4.8,0.335,-0.825,1.49,1,2.83579823563767
2017-07-02,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.51,20.16,15.64,24.68,0,78.42,20,19.4882146,1,7,1,9.04,0.23,2.35,-1.89,1,2.83579823563767
2017-07-03,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.53,20.02,15.33,24.71,0,77.6,20,19.339936,1,7,2,9.38,-0.07,0.015,-0.155,1,2.83579823563767
2017-07-04,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.45,,,,,,,,,,,,,,,1,2.83579823563767
2017-07-05,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.4,20.42,16.86,23.99,0,81.08,21,19.8039648,2,7,4,7.13,0.2,-0.36,0.765,1,2.83579823563767
2017-07-06,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.82,20.25,15.43,25.08,0,78.03,20,19.55519875,2,7,5,9.65,-0.17,1.09,-1.43,1,2.83579823563767
2017-07-07,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.42,21.05,17.29,24.82,0,77.79,21,20.24988475,0,7,6,7.53,0.8,-0.26,1.86,1,2.83579823563767
2017-07-08,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.71,20.88,17,24.77,0,77.66,21,20.0960894,2,7,7,7.77,-0.17,-0.05,-0.29,1,2.83579823563767
2017-07-09,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.04,18.98,13.77,24.2,0,80.49,19,18.4992736,0,7,1,10.43,-1.9,-0.57,-3.23,1,2.83579823563767
2017-07-10,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.52,18.74,13.4,24.09,0,72.22,19,18.0921704,2,7,2,10.69,-0.12,-0.055,-0.185,1,2.83579823563767
2017-07-11,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.51,19.72,13.54,25.9,0,66.59,19,18.7607989,5,7,3,12.36,0.49,0.905,0.07,1,2.83579823563767
2017-07-12,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.51,21.35,15.53,27.17,0,70.74,21,20.2476295,0,7,4,11.64,0.815,0.635,0.995,1,2.83579823563767
2017-07-13,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.81,21.82,17.25,26.38,0,76.9,22,20.889994,1,7,5,9.13,0.235,-0.395,0.86,1,2.83579823563767
2017-07-14,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.79,22.49,17.71,27.28,0,73.81,23,21.33908045,0,7,6,9.57,0.67,0.9,0.46,1,2.83579823563767
2017-07-15,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.8,22.43,18.07,26.79,0,76.15,23,21.38978225,0,7,7,8.72,-0.03,-0.245,0.18,1,2.83579823563767
2017-07-16,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.83,19.41,15.41,23.42,0,85.03,20,19.00573515,1,7,1,8.01,-3.02,-3.37,-2.66,1,2.83579823563767
2017-07-17,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.82,19.72,14.26,25.18,0,73.77,20,18.9669367,0,7,2,10.92,0.31,1.76,-1.15,1,2.83579823563767
2017-07-18,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.81,19.6,14.05,25.15,0,75.6,20,18.91558,1,7,3,11.1,-0.12,-0.03,-0.21,1,2.83579823563767
2017-07-19,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.77,20.78,14.97,26.58,0,73.17,21,19.8532918,3,7,4,11.61,0.59,0.715,0.46,1,2.83579823563767
2017-07-20,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.54,21.09,15.05,27.14,0,72.23,21,20.08347635,2,7,5,12.09,0.155,0.28,0.04,1,2.83579823563767
2017-07-21,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.19,22.08,16.48,27.67,0.0140000000000029,71.69,22,20.8997561,1,7,6,11.19,0.99,0.53,1.43,1,2.83579823563767
2017-07-22,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0,22.82,17.32,28.31,0,74.1,23,21.634816,3,7,7,10.99,0.37,0.32,0.42,1,2.83579823563767
2017-07-23,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.12,23.71,19.03,28.4,0,75.04,24,22.4456512,1,7,1,9.37,0.445,0.045,0.855,1,2.83579823563767
2017-07-24,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.06,21.47,17.14,25.8,0,80.07,22,20.70598345,1,7,2,8.66,-2.24,-2.6,-1.89,1,2.83579823563767
2017-07-25,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.39,21.79,17.01,26.57,0,69.41,22,20.56349395,3,7,3,9.56,0.32,0.77,-0.13,1,2.83579823563767
2017-07-26,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.5,21.54,16.31,26.76,0,74.33,22,20.5460576,0,7,4,10.45,-0.25,0.19,-0.7,1,2.83579823563767
2017-07-27,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.42,,,,,,,,,,,,,,,1,2.83579823563767
2017-07-28,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.42,21.42,17.96,24.88,0,81.66,22,20.7219796,1,7,6,6.92,-0.12,-1.88,1.65,1,2.83579823563767
2017-07-29,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.16,19.55,16.66,22.44,0,90.33,20,19.28141575,2,7,7,5.78,-0.935,-1.22,-0.65,1,2.83579823563767
2017-07-30,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.39,16.99,12.51,21.47,0,77.75,17,16.68528625,0,7,1,8.96,-2.56,-0.97,-4.15,1,2.83579823563767
2017-07-31,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.03,16.94,10.47,23.41,0,70.69,17,16.5466598,2,7,2,12.94,-0.05,1.94,-2.04,1,2.83579823563767
2017-08-01,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.71,17.98,12.07,23.9,0,72.39,18,17.4515446,1,8,3,11.83,1.04,0.49,1.6,1,2.83579823563767
2017-08-02,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.69,18.35,14.36,22.34,0,78.34,18,17.8913495,1,8,4,7.98,0.37,-1.56,2.29,1,2.83579823563767
2017-08-03,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.75,17.75,12.58,22.92,0,78.83,18,17.37158625,0,8,5,10.34,-0.6,0.58,-1.78,1,2.83579823563767
2017-08-04,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.74,18.63,12.93,24.33,0,72.54,18,18.0062461,0,8,6,11.4,0.44,0.705,0.175,1,2.83579823563767
2017-08-05,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.46,19.43,14.53,24.34,0,75.72,19,18.7716478,0,8,7,9.81,0.8,0.01,1.6,1,2.83579823563767
2017-08-06,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.25,16.48,10.13,22.84,0,69.58,16,16.1487262,0,8,1,12.71,-1.475,-0.75,-2.2,1,2.83579823563767
2017-08-07,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,-0.02,20.13,15.83,24.43,0,74.84,20,19.3509206,1,8,2,8.6,1.825,0.795,2.85,1,2.83579823563767
2017-08-08,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.54,18.59,16.36,20.82,0,92.14,19,18.4131893,1,8,3,4.46,-1.54,-3.61,0.53,1,2.83579823563767
2017-08-09,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.05,17.83,14.37,21.3,0,80.14,18,17.4662641,0,8,4,6.93,-0.76,0.48,-1.99,1,2.83579823563767
2017-08-10,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.68,17.64,14.09,21.19,0,77.94,17,17.2590238,0,8,5,7.1,-0.19,-0.11,-0.28,1,2.83579823563767
2017-08-11,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.03,18.02,15.89,20.15,0,89.25,18,17.81188,1,8,6,4.26,0.38,-1.04,1.8,1,2.83579823563767
2017-08-12,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.32,19.43,17.05,21.82,0,89.34,20,19.1409541,3,8,7,4.77,1.41,1.67,1.16,1,2.83579823563767
2017-08-13,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.65,,,,,,,,,,,,,,,1,2.83579823563767
2017-08-14,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0,20.92,17.18,24.65,0,83.34,21,20.3317354,2,8,2,7.47,1.49,2.83,0.13,1,2.83579823563767
2017-08-15,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.11,21.49,18.11,24.87,0,83.4,22,20.851813,0,8,3,6.76,0.285,0.11,0.465,1,2.83579823563767
2017-08-16,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.66,19.62,16.12,23.13,0,88.11,20,19.2851776,2,8,4,7.01,-0.935,-0.87,-0.995,1,2.83579823563767
2017-08-17,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.65,21.33,16.64,26.03,0,81.39,22,20.63091535,2,8,5,9.39,0.855,1.45,0.26,1,2.83579823563767
2017-08-18,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.35,,,,,,,,,,,,,,,1,2.83579823563767
2017-08-19,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.51,19.72,14.63,24.8,0,83.92,20,19.2583432,3,8,7,10.17,-1.61,-1.23,-2.01,1,2.83579823563767
2017-08-20,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.18,19.6,13.65,25.55,0,72.93,20,18.8406865,1,8,1,11.9,-0.12,0.75,-0.98,1,2.83579823563767
2017-08-21,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.1,20.41,14.88,25.94,0,78.71,21,19.71796855,1,8,2,11.06,0.405,0.195,0.615,1,2.83579823563767
2017-08-22,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.41,20.75,15.29,26.21,0,77.15,21,19.96453125,1,8,3,10.92,0.34,0.27,0.41,1,2.83579823563767
2017-08-23,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.35,21.36,16.32,26.4,0,75.32,22,20.4288236,0,8,4,10.08,0.61,0.19,1.03,1,2.83579823563767
2017-08-24,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.02,18.87,14.15,23.58,0,79.8,19,18.384493,0,8,5,9.43,-2.49,-2.82,-2.17,1,2.83579823563767
2017-08-25,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.16,16.9,11.59,22.21,0,73.91,17,16.555612,2,8,6,10.62,-0.985,-0.685,-1.28,1,2.83579823563767
2017-08-26,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.02,16.86,12.69,21.03,0,80.28,17,16.6040344,1,8,7,8.34,-0.04,-1.18,1.1,1,2.83579823563767
2017-08-27,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.06,18.73,14.85,22.62,0,79.52,19,18.2535328,4,8,1,7.77,1.87,1.59,2.16,1,2.83579823563767
2017-08-28,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.59,16.7,13.15,20.25,0,77.09,16,16.422789,0,8,2,7.1,-2.03,-2.37,-1.7,1,2.83579823563767
2017-08-29,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.36,15.07,12.78,17.35,0,78.32,15,15.0020332,0,8,3,4.57,-1.63,-2.9,-0.37,1,2.83579823563767
2017-08-30,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.01,17.25,13.18,21.32,0,83.18,17,16.9955975,3,8,4,8.14,1.09,1.985,0.2,1,2.83579823563767
2017-08-31,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.47,18.61,14.68,22.55,0,80.97,19,18.17982685,3,8,5,7.87,1.36,1.23,1.5,1,2.83579823563767
2018-06-01,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.86,19.02,14.46,23.57,0,80.49,19,18.5349814,1,6,6,9.11,0.205,0.51,-0.11,1,2.83579823563767
2018-06-02,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.76,20.03,15.98,24.07,0,73.29,20,19.21761535,0,6,7,8.09,0.505,0.25,0.76,1,2.83579823563767
2018-06-03,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.18,18.66,15.27,22.04,0,83.22,19,18.2760736,2,6,1,6.77,-1.37,-2.03,-0.71,1,2.83579823563767
2018-06-04,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.42,18.55,12.81,24.28,0,75.79,18,18.01072225,2,6,2,11.47,-0.055,1.12,-1.23,1,2.83579823563767
2018-06-05,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.7,16.79,11.63,21.95,0,56.18,16,16.2380871,0,6,3,10.32,-0.88,-1.165,-0.59,1,2.83579823563767
2018-06-06,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.52,17.27,11.67,22.86,0,55.79,17,16.59646065,0,6,4,11.19,0.48,0.91,0.04,1,2.83579823563767
2018-06-07,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.37,16.78,10.7,22.87,0,69.45,16,16.396903,0,6,5,12.17,-0.245,0.005,-0.485,1,2.83579823563767
2018-06-08,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.18,18.87,12.99,24.75,0,70.13,19,18.15207455,0,6,6,11.76,1.045,0.94,1.145,1,2.83579823563767
2018-06-09,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.25,20.06,15.1,25.01,0,72.58,20,19.2214964,1,6,7,9.91,1.19,0.26,2.11,1,2.83579823563767
2018-06-10,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.16,19.64,14.09,25.2,0,73.71,20,18.8967817,0,6,1,11.11,-0.42,0.19,-1.01,1,2.83579823563767
2018-06-11,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.6,20.6,15.39,25.81,0,72.15,21,19.6656325,3,6,2,10.42,0.48,0.305,0.65,1,2.83579823563767
2018-06-12,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.05,18.89,14.86,22.91,0,80.32,19,18.4148264,2,6,3,8.05,-1.71,-2.9,-0.53,1,2.83579823563767
2018-06-13,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.72,17.72,14.59,20.85,0,82.36,18,17.4075956,1,6,4,6.26,-0.585,-1.03,-0.135,1,2.83579823563767
2018-06-14,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.52,19.82,16.33,23.32,0,81.43,20,19.2766418,0,6,5,6.99,1.05,1.235,0.87,1,2.83579823563767
2018-06-15,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.17,19.93,14.36,25.5,0,77.48,20,19.2574402,2,6,6,11.14,0.11,2.18,-1.97,1,2.83579823563767
2018-06-16,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.37,20.08,13.96,26.2,0,64.33,20,18.9852877,0,6,7,12.24,0.15,0.7,-0.4,1,2.83579823563767
2018-06-17,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.54,20.76,15.61,25.91,0,74.07,21,19.8672301,1,6,1,10.3,0.34,-0.145,0.825,1,2.83579823563767
2018-06-18,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.63,21.53,16.32,26.74,0,73.9,22,20.5208435,1,6,2,10.42,0.385,0.415,0.355,1,2.83579823563767
2018-06-19,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.31,22.82,18.01,27.64,0.14116666666667,71.44,23,21.5130944,0,6,3,9.63,1.29,0.9,1.69,1,2.83579823563767
2018-06-20,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.3,21.92,18.17,25.67,0,78.15,22,21.0283015,1,6,4,7.5,-0.45,-0.985,0.08,1,2.83579823563767
2018-06-21,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.21,22.03,18.31,25.74,0,70.58,22,20.8115707,1,6,5,7.43,0.055,0.035,0.07,1,2.83579823563767
2018-06-22,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.25,19.17,15.23,23.11,0,83.86,19,18.7554441,0,6,6,7.88,-1.43,-1.315,-1.54,1,2.83579823563767
2018-06-23,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.32,19.9,15.41,24.38,0,75,20,19.1575,1,6,7,8.97,0.365,0.635,0.09,1,2.83579823563767
2018-06-24,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.28,20.82,17.04,24.59,0,69.06,21,19.7445256,2,6,1,7.55,0.46,0.105,0.815,1,2.83579823563767
2018-06-25,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.2,,,,,,,,,,,,,,,1,2.83579823563767
2018-06-26,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.01,,,,,,,,,,,,,,,1,2.83579823563767
2018-06-27,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0,19.46,15.65,23.27,0,84.06,20,19.0251568,4,6,4,7.62,-0.68,-0.66,-0.695,1,2.83579823563767
2018-06-28,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.09,19.56,16.55,22.57,0,80.61,20,19.0203763,0,6,5,6.02,0.05,-0.35,0.45,1,2.83579823563767
2018-06-29,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.13,,,,,,,,,,,,,,,1,2.83579823563767
2018-06-30,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.64,21.29,16.2,26.37,0,76.23,21,20.40230935,1,6,7,10.17,0.865,1.9,-0.175,1,2.83579823563767
2018-07-01,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.64,22.39,18.12,26.66,0,77.22,23,21.4014619,1,7,1,8.54,0.55,0.145,0.96,1,2.83579823563767
2018-07-02,17044,3644,0.213799577563952,47,94.6,3.644,2,-0.609386828,0.973060906,0.23,21.68,17.86,25.5,0,80.24,22,20.8996776,1,7,2,7.64,-0.71,-1.16,-0.26,1,2.83579823563767
